tourney_id,tourney_name,surface,tourney_level,draw_size,tourney_date
2024-5014,Shanghai Masters,Hard,M,96,20241002
2024-9410,Almaty,Hard,A,28,20241014
2024-7485,Antwerp,Hard,A,28,20241014
2024-0429,Stockholm,Hard,A,28,20241014
2024-0328,Basel,Hard,A,32,20241021
2024-0337,Vienna,Hard,A,32,20241021
2024-0352,Paris Masters,Hard,M,56,20241028
2024-4787,Belgrade,Hard,A,28,20241104
2024-0341,Metz,Hard,A,28,20241104
2024-0605,Tour Finals,Hard,F,8,20241111
2024-7696,Next Gen Finals,Hard,F,8,20241218
2024-M-DC-2024-FLS-1-M-A-BEL-BRA-01,Davis Cup Finals RR: BEL vs BRA,Hard,D,2,20240914
2024-M-DC-2024-FLS-1-M-A-ITA-BEL-01,Davis Cup Finals RR: ITA vs BEL,Hard,D,2,20240913
2024-M-DC-2024-FLS-1-M-A-ITA-BRA-01,Davis Cup Finals RR: ITA vs BRA,Hard,D,2,20240911
2024-M-DC-2024-FLS-1-M-A-ITA-NED-01,Davis Cup Finals RR: ITA vs NED,Hard,D,2,20240915
2024-M-DC-2024-FLS-1-M-A-NED-BEL-01,Davis Cup Finals RR: NED vs BEL,Hard,D,2,20240910
2024-M-DC-2024-FLS-1-M-A-NED-BRA-01,Davis Cup Finals RR: NED vs BRA,Hard,D,2,20240912
2024-M-DC-2024-FLS-2-M-B-AUS-CZE-01,Davis Cup Finals RR: AUS vs CZE,Hard,D,2,20240912
2024-M-DC-2024-FLS-2-M-B-AUS-ESP-01,Davis Cup Finals RR: AUS vs ESP,Hard,D,2,20240915
2024-M-DC-2024-FLS-2-M-B-AUS-FRA-01,Davis Cup Finals RR: AUS vs FRA,Hard,D,2,20240910
2024-M-DC-2024-FLS-2-M-B-CZE-ESP-01,Davis Cup Finals RR: CZE vs ESP,Hard,D,2,20240911
2024-M-DC-2024-FLS-2-M-B-CZE-FRA-01,Davis Cup Finals RR: CZE vs FRA,Hard,D,2,20240914
2024-M-DC-2024-FLS-2-M-B-FRA-ESP-01,Davis Cup Finals RR: FRA vs ESP,Hard,D,2,20240913
2024-M-DC-2024-FLS-3-M-C-GER-CHI-01,Davis Cup Finals RR: GER vs CHI,Hard,D,2,20240912
2024-M-DC-2024-FLS-3-M-C-GER-SVK-01,Davis Cup Finals RR: GER vs SVK,Hard,D,2,20240910
2024-M-DC-2024-FLS-3-M-C-GER-USA-01,Davis Cup Finals RR: GER vs USA,Hard,D,2,20240914
2024-M-DC-2024-FLS-3-M-C-SVK-CHI-01,Davis Cup Finals RR: SVK vs CHI,Hard,D,2,20240915
2024-M-DC-2024-FLS-3-M-C-USA-CHI-01,Davis Cup Finals RR: USA vs CHI,Hard,D,2,20240911
2024-M-DC-2024-FLS-3-M-C-USA-SVK-01,Davis Cup Finals RR: USA vs SVK,Hard,D,2,20240913
2024-M-DC-2024-FLS-4-M-D-CAN-ARG-01,Davis Cup Finals RR: CAN vs ARG,Hard,D,2,20240910
2024-M-DC-2024-FLS-4-M-D-CAN-FIN-01,Davis Cup Finals RR: CAN vs FIN,Hard,D,2,20240912
2024-M-DC-2024-FLS-4-M-D-CAN-GBR-01,Davis Cup Finals RR: CAN vs GBR,Hard,D,2,20240915
2024-M-DC-2024-FLS-4-M-D-FIN-ARG-01,Davis Cup Finals RR: FIN vs ARG,Hard,D,2,20240914
2024-M-DC-2024-FLS-4-M-D-FIN-GBR-01,Davis Cup Finals RR: FIN vs GBR,Hard,D,2,20240911
2024-M-DC-2024-FLS-4-M-D-GBR-ARG-01,Davis Cup Finals RR: GBR vs ARG,Hard,D,2,20240913
2024-M-DC-2024-FLS-M-GER-CAN-01,Davis Cup Finals QF: GER vs CAN,Hard,D,2,20241120
2024-M-DC-2024-FLS-M-GER-NED-01,Davis Cup Finals SF: GER vs NED,Hard,D,2,20241122
2024-M-DC-2024-FLS-M-ITA-ARG-01,Davis Cup Finals QF: ITA vs ARG,Hard,D,2,20241121
2024-M-DC-2024-FLS-M-ITA-AUS-01,Davis Cup Finals SF: ITA vs AUS,Hard,D,2,20241123
2024-M-DC-2024-FLS-M-ITA-NED-01,Davis Cup Finals F: ITA vs NED,Hard,D,2,20241124
2024-M-DC-2024-FLS-M-NED-ESP-01,Davis Cup Finals QF: NED vs ESP,Hard,D,2,20241119
2024-M-DC-2024-FLS-M-USA-AUS-01,Davis Cup Finals QF: USA vs AUS,Hard,D,2,20241121
2024-M-DC-2024-QLS-M-ARG-KAZ-01,Davis Cup QLS R1: ARG vs KAZ,Clay,D,4,20240203
2024-M-DC-2024-QLS-M-CAN-KOR-01,Davis Cup QLS R1: CAN vs KOR,Hard,D,4,20240202
2024-M-DC-2024-QLS-M-CHI-PER-01,Davis Cup QLS R1: CHI vs PER,Hard,D,4,20240203
2024-M-DC-2024-QLS-M-CRO-BEL-01,Davis Cup QLS R1: CRO vs BEL,Hard,D,4,20240203
2024-M-DC-2024-QLS-M-CZE-ISR-01,Davis Cup QLS R1: CZE vs ISR,Hard,D,4,20240203
2024-M-DC-2024-QLS-M-FIN-POR-01,Davis Cup QLS R1: FIN vs POR,Hard,D,4,20240202
2024-M-DC-2024-QLS-M-HUN-GER-01,Davis Cup QLS R1: HUN vs GER,Hard,D,4,20240202
2024-M-DC-2024-QLS-M-NED-SUI-01,Davis Cup QLS R1: NED vs SUI,Hard,D,4,20240202
2024-M-DC-2024-QLS-M-SRB-SVK-01,Davis Cup QLS R1: SRB vs SVK,Clay,D,4,20240202
2024-M-DC-2024-QLS-M-SWE-BRA-01,Davis Cup QLS R1: SWE vs BRA,Hard,D,4,20240202
2024-M-DC-2024-QLS-M-TPE-FRA-01,Davis Cup QLS R1: TPE vs FRA,Hard,D,4,20240203
2024-M-DC-2024-QLS-M-UKR-USA-01,Davis Cup QLS R1: UKR vs USA,Hard,D,4,20240201
2024-M-DC-2024-WG1-M-AUT-TUR-01,Davis Cup WG1 R1: AUT vs TUR,Clay,D,4,20240913
2024-M-DC-2024-WG1-M-CRO-LTU-01,Davis Cup WG1 R1: CRO vs LTU,Hard,D,4,20240913
2024-M-DC-2024-WG1-M-EGY-HUN-01,Davis Cup WG1 R1: EGY vs HUN,Clay,D,4,20240913
2024-M-DC-2024-WG1-M-ISR-UKR-01,Davis Cup WG1 R1: ISR vs UKR,Hard,D,4,20240913
2024-M-DC-2024-WG1-M-JPN-COL-01,Davis Cup WG1 R1: JPN vs COL,Hard,D,4,20240914
2024-M-DC-2024-WG1-M-KAZ-DEN-01,Davis Cup WG1 R1: KAZ vs DEN,Hard,D,4,20240914
2024-M-DC-2024-WG1-M-NOR-POR-01,Davis Cup WG1 R1: NOR vs POR,Hard,D,4,20240913
2024-M-DC-2024-WG1-M-POL-KOR-01,Davis Cup WG1 R1: POL vs KOR,Hard,D,4,20240913
2024-M-DC-2024-WG1-M-SRB-GRE-01,Davis Cup WG1 R1: SRB vs GRE,Hard,D,4,20240914
2024-M-DC-2024-WG1-M-SUI-PER-01,Davis Cup WG1 R1: SUI vs PER,Hard,D,4,20240913
2024-M-DC-2024-WG1-M-SWE-IND-01,Davis Cup WG1 R1: SWE vs IND,Hard,D,4,20240914
2024-M-DC-2024-WG1-M-TPE-BIH-01,Davis Cup WG1 R1: TPE vs BIH,Hard,D,4,20240914
2024-M-DC-2024-WG1-PO-BUL-BIH-01,Davis Cup WG1 PO: BUL vs BIH,Hard,D,4,20240203
2024-M-DC-2024-WG1-PO-COL-LUX-01,Davis Cup WG1 PO: COL vs LUX,Clay,D,4,20240202
2024-M-DC-2024-WG1-PO-EGY-ECU-01,Davis Cup WG1 PO: EGY vs ECU,Clay,D,4,20240202
2024-M-DC-2024-WG1-PO-GRE-ROU-01,Davis Cup WG1 PO: GRE vs ROU,Hard,D,4,20240203
2024-M-DC-2024-WG1-PO-IRL-AUT-01,Davis Cup WG1 PO: IRL vs AUT,Hard,D,4,20240203
2024-M-DC-2024-WG1-PO-LBN-JPN-01,Davis Cup WG1 PO: LBN vs JPN,Clay,D,4,20240202
2024-M-DC-2024-WG1-PO-LTU-GEO-01,Davis Cup WG1 PO: LTU vs GEO,Hard,D,4,20240203
2024-M-DC-2024-WG1-PO-MEX-DEN-01,Davis Cup WG1 PO: MEX vs DEN,Clay,D,4,20240203
2024-M-DC-2024-WG1-PO-NOR-LAT-01,Davis Cup WG1 PO: NOR vs LAT,Hard,D,4,20240202
2024-M-DC-2024-WG1-PO-NZL-TUR-01,Davis Cup WG1 PO: NZL vs TUR,Hard,D,4,20240202
2024-M-DC-2024-WG1-PO-PAK-IND-01,Davis Cup WG1 PO: PAK vs IND,Grass,D,4,20240203
2024-M-DC-2024-WG1-PO-UZB-POL-01,Davis Cup WG1 PO: UZB vs POL,Hard,D,4,20240202
2024-M-DC-2024-WG2-M-BAR-PAK-01,Davis Cup WG2 R1: BAR vs PAK,Hard,D,4,20240914
2024-M-DC-2024-WG2-M-BOL-URU-01,Davis Cup WG2 R1: BOL vs URU,Clay,D,4,20240913
2024-M-DC-2024-WG2-M-BUL-ESA-01,Davis Cup WG2 R1: BUL vs ESA,Clay,D,4,20240914
2024-M-DC-2024-WG2-M-GEO-MEX-01,Davis Cup WG2 R1: GEO vs MEX,Hard,D,4,20240914
2024-M-DC-2024-WG2-M-HKG-ECU-01,Davis Cup WG2 R1: HKG vs ECU,Hard,D,4,20240914
2024-M-DC-2024-WG2-M-LBN-RSA-01,Davis Cup WG2 R1: LBN vs RSA,Clay,D,4,20240914
2024-M-DC-2024-WG2-M-MAR-MON-01,Davis Cup WG2 R1: MAR vs MON,Clay,D,4,20240914
2024-M-DC-2024-WG2-M-NZL-LUX-01,Davis Cup WG2 R1: NZL vs LUX,Hard,D,4,20240914
2024-M-DC-2024-WG2-M-ROU-CHN-01,Davis Cup WG2 R1: ROU vs CHN,Hard,D,4,20240913
2024-M-DC-2024-WG2-M-TOG-LAT-01,Davis Cup WG2 R1: TOG vs LAT,Hard,D,4,20240914
2024-M-DC-2024-WG2-M-TUN-IRL-01,Davis Cup WG2 R1: TUN vs IRL,Clay,D,4,20240913
2024-M-DC-2024-WG2-M-UZB-EST-01,Davis Cup WG2 R1: UZB vs EST,Hard,D,4,20240913
2024-M-DC-2024-WG2-PO-BOL-THA-01,Davis Cup WG2 PO: BOL vs THA,Clay,D,4,20240203
2024-M-DC-2024-WG2-PO-CHN-SLO-01,Davis Cup WG2 PO: CHN vs SLO,Hard,D,4,20240202
2024-M-DC-2024-WG2-PO-CYP-MAR-01,Davis Cup WG2 PO: CYP vs MAR,Hard,D,4,20240203
2024-M-DC-2024-WG2-PO-ESA-POC-01,Davis Cup WG2 PO: ESA vs POC,Hard,D,4,20240202
2024-M-DC-2024-WG2-PO-HKG-ZIM-01,Davis Cup WG2 PO: HKG vs ZIM,Hard,D,4,20240203
2024-M-DC-2024-WG2-PO-IRI-EST-01,Davis Cup WG2 PO: IRI vs EST,Clay,D,4,20240315
2024-M-DC-2024-WG2-PO-JAM-BAR-01,Davis Cup WG2 PO: JAM vs BAR,Hard,D,4,20240203
2024-M-DC-2024-WG2-PO-PAR-MON-01,Davis Cup WG2 PO: PAR vs MON,Clay,D,4,20240203
2024-M-DC-2024-WG2-PO-TOG-INA-01,Davis Cup WG2 PO: TOG vs INA,Hard,D,4,20240203
2024-M-DC-2024-WG2-PO-TUN-CRC-01,Davis Cup WG2 PO: TUN vs CRC,Hard,D,4,20240202
2024-M-DC-2024-WG2-PO-URU-MDA-01,Davis Cup WG2 PO: URU vs MDA,Clay,D,4,20240203
2024-M-DC-2024-WG2-PO-VIE-RSA-01,Davis Cup WG2 PO: VIE vs RSA,Hard,D,4,20240202
1968-W-OL-MEX-01A-1968,Guadalajara Olympics Demo,Clay,O,13,19681014
1968-W-OL-MEX-02A-1968,Mexico City Olympics Exhibition,Clay,O,11,19681024
1968-W-SL-AUS-01A-1968,Australian Championships,Grass,G,62,19680119
1968-W-SL-FRA-01A-1968,Roland Garros,Clay,G,96,19680527
1968-W-SL-GBR-01A-1968,Wimbledon,Grass,G,96,19680624
1968-W-SL-USA-01A-1968,US Open,Grass,G,64,19680829
1968-1004,Bournemouth,Clay,W,32,19680422
1968-1005,Beckenham,Grass,W,32,19680610
1968-1006,Queen's Club,Grass,W,59,19680617
1968-1007,Dublin,Grass,W,16,19680708
1968-1008,Gstaad,Clay,W,15,19680715
1968-1009,Hilversum,Clay,W,15,19680723
1968-1010,Hamburg,Clay,W,31,19680806
1968-1011,Los Angeles,Hard,W,31,19680916
1968-1012,Buenos Aires,Clay,W,16,19681104
1968-1013,Perth,Grass,W,15,19680102
1968-1014,Hobart,Grass,W,38,19680108
1968-1015,Salem,Hard,W,23,19680216
1968-1016,Boston,Carpet,W,23,19680220
1968-1017,New York,Carpet,W,16,19680326
1968-1018,Kampala,Clay,W,8,19680321
1968-1019,Johannesburg,Hard,W,55,19680401
1968-1020,Pompano Beach,Clay,W,12,19680425
1968-1021,Rome,Clay,W,64,19680506
1968-1022,Berlin,Clay,W,16,19680530
1968-1023,Manchester,Grass,W,32,19680604
1968-1024,Indianapolis,Clay,W,31,19680708
1968-1025,Milwaukee,Clay,W,32,19680715
1968-1026,Hoylake,Grass,W,29,19680715
1968-1027,Eastbourne,Grass,W,16,19680715
1968-1028,Toronto,Clay,W,16,19680813
1968-1029,Manchester-On-Sea,Grass,W,25,19680813
1968-1030,Chestnut Hill,Grass,W,64,19680819
1968-1031,Berkeley,Hard,W,27,19680924
1968-1032,Manchester Indoors,Hard,W,16,19681014
1968-1033,Perth Scotland,Carpet,W,16,19681022
1968-1034,Port Talbot,Carpet,W,15,19681028
1968-1035,Torquay,Carpet,W,29,19681104
1968-1036,Queen's Indoors,Carpet,W,24,19681111
1968-1037,London,Carpet,W,8,19681121
1968-1038,Port Elizabeth,Hard,W,,19671225
1968-1039,Valencia,Clay,W,,19671228
1968-1040,Sydney Manly,Grass,W,,19680101
1968-1041,Cape Town,Hard,W,,19680101
1968-1042,Moscow Indoors,Carpet,W,,19680101
1968-1043,Mallorca,Clay,W,,19680102
1968-1044,Orlando,Clay,W,,19680101
1968-1045,West Palm Beach,Clay,W,,19680108
1968-1046,Bangalore,Clay,W,,19680108
1968-1047,Bloemfontein,Hard,W,,19680108
1968-1048,Auckland NZ Chps,,W,,19680108
1968-1049,Durban,Hard,W,,19680116
1968-1050,Paris Coupe Gillou,Carpet,W,,19680116
1968-1051,Bombay,,W,,19680116
1968-1052,Bremen,Carpet,W,,19680126
1968-1053,Fort Lauderdale,Clay,W,,19680122
1968-1054,Auckland Chps 1,Grass,W,,19680129
1968-1055,San Diego,Hard,W,,19680129
1968-1056,Copenhagen,Carpet,W,,19680129
1968-1057,Auckland North Shore,,W,,19680129
1968-1058,Auckland Wills Intl,Grass,W,,19680128
1968-1059,Los Angeles Metro,Hard,W,,19680129
1968-1060,Miami,Clay,W,,19680129
1968-1061,Leningrad,Carpet,W,,19680205
1968-1062,Paris Indoors,Carpet,W,,19680209
1968-1063,Wollongong,Clay,W,,19680212
1968-1064,Moscow Indoor Chps,Carpet,W,,19680219
1968-1065,Prague Test,Carpet,W,,19680219
1968-1066,Lyon,Carpet,W,,19680226
1968-1067,Munich Indoors,Carpet,W,,19680226
1968-1068,Perth City,Grass,W,,19680229
1968-1069,Brussels Indoors,Carpet,W,,19680229
1968-1070,Juan-les-Pins,Clay,W,,19680226
1968-1071,Cairo,Clay,W,,19680301
1968-1072,Barranquilla,Clay,W,,19680304
1968-1073,Cannes Montfleury,Clay,W,,19680304
1968-1074,Redcliffe,,W,,19680304
1968-1075,Hollywood,Hard,W,,19680304
1968-1076,Caracas,Hard,W,,19680311
1968-1077,Beaulieu,Clay,W,,19680311
1968-1078,Alexandria,Clay,W,,19680311
1968-1079,Phoenix,Hard,W,,19680311
1968-1080,Cannes International,Clay,W,,19680318
1968-1081,Curacao,Clay,W,,19680318
1968-1082,Mexico City,Clay,W,,19680317
1968-1083,Jacksonville,Clay,W,,19680318
1968-1084,Menton,Clay,W,,19680325
1968-1085,San Francisco,Hard,W,,19680325
1968-1086,San Juan,Hard,W,,19680401
1968-1087,Nice,Clay,W,,19680401
1968-1088,Nairobi,,W,,19680402
1968-1089,Hampstead,Clay,W,,19680408
1968-1090,Tampa,Clay,W,,19680408
1968-1091,St. Petersburg,Clay,W,,19680408
1968-1092,Catania,Clay,W,,19680408
1968-1093,San Luis Potosi,Clay,W,,19680408
1968-1094,Monte Carlo,Clay,W,,19680408
1968-1095,Cannes Pros,Clay,W,,19680414
1968-1096,Paris Pros,,W,,19680416
1968-1097,Houston,Clay,W,,19680415
1968-1098,Charlotte,Clay,W,,19680415
1968-1099,Aix-En-Provence,Clay,W,,19680415
1968-1100,Madrid,Clay,W,,19680415
1968-1101,Tel Aviv Spring,Clay,W,,19680416
1968-1102,Chingford,Clay,W,,19680417
1968-1103,Palermo,Clay,W,,19680415
1968-1104,Paris International,Clay,W,,19680422
1968-1105,Natanya 1,Clay,W,,19680425
1968-1106,Aix-En-Provence Pros,Hard,W,,19680425
1968-1107,Naples,Clay,W,,19680422
1968-1108,Ojai,Hard,W,,19680425
1968-1109,Hurlingham,Clay,W,,19680429
1968-1110,Reggio Calabria,Clay,W,,19680429
1968-1111,Atlanta,Clay,W,,19680429
1968-1112,Wembley Pros,Carpet,W,,19680505
1968-1113,Portola Valley,Hard,W,,19680429
1968-1114,Guildford,Clay,W,,19680506
1968-1115,Los Angeles SoCal Chps,Hard,W,,19680506
1968-1116,New York Pros,Carpet,W,,19680518
1968-1117,Wolverhampton,Clay,W,,19680520
1968-1118,Brussels,Clay,W,,19680520
1968-1119,Reggio Emilia,Clay,W,,19680520
1968-1120,Surbiton,Grass,W,,19680527
1968-1121,Tulsa,Clay,W,,19680527
1968-1122,New Haven,Grass,W,,19680527
1968-1123,Barnes,Grass,W,,19680603
1968-1125,Leverkusen,Clay,W,,19680606
1968-1126,Helsinki,Clay,W,,19680603
1968-1127,Saltsjobaden,Clay,W,,19680606
1968-1128,Mamaroneck State,Clay,W,,19680604
1968-1124,Prague Intl,Clay,W,,19680606
1968-1129,Bristol,Grass,W,,19680610
1968-1130,Wightman Cup,Grass,D,,19680614
1968-1131,Nottingham,Grass,W,,19680610
1968-1132,Lugano,Clay,W,,19680610
1968-1133,Casablanca,Clay,W,,19680610
1968-1134,Birmingham,Clay,W,,19680610
1968-1135,Barcelona,Clay,W,,19680617
1968-1136,Mamaroneck,Clay,W,,19680616
1968-1137,Wimbledon Plate,Grass,W,,19680701
1968-1138,Cincinnati,Clay,W,,19680701
1968-1139,La Jolla,Hard,W,,19680704
1968-1140,Travemunde,Clay,W,,19680704
1968-1141,Edinburgh ENG vs SCO,Grass,W,,19680708
1968-1142,Craiglockhart,Grass,W,,19680708
1968-1143,Newport Wales,Grass,W,,19680708
1968-1144,Felixstowe,Grass,W,,19680708
1968-1145,Dusseldorf,Clay,W,,19680708
1968-1146,Eidnhoven,Clay,W,,19680708
1968-1147,Bastad,Clay,W,,19680708
1968-1148,Le Touquet,Clay,W,,19680715
1968-1149,Brussels Hard,Clay,W,,19680715
1968-1150,Philadelphia,Grass,W,,19680714
1968-1151,East Orange,,W,,19680714
1968-1152,Ingolstadt,Clay,W,,19680715
1968-1153,Haverford,Grass,W,,19680722
1968-1154,Montana,Clay,W,,19680722
1968-1155,Deauville,Clay,W,,19680722
1968-1156,Hamilton Ontario,,W,,19680722
1968-1157,Ostrava,Clay,W,,19680722
1968-1158,La Coruna,Clay,W,,19680725
1968-1159,Budapest,Clay,W,,19680725
1968-1160,Hanko,Clay,W,,19680725
1968-1161,Chestnut Hill New England,Grass,W,,19680725
1968-1162,South Orange,Grass,W,,19680729
1968-1163,Vigo,Clay,W,,19680729
1968-1164,Munich,Clay,W,,19680731
1968-1165,Hamburg Consolation,Clay,W,,19680808
1968-1166,Ostend,Clay,W,,19680805
1968-1167,Locust Valley,Grass,W,,19680805
1968-1168,Senigallia,Clay,W,,19680805
1968-1169,Bilbao,Clay,W,,19680805
1968-1236,La Baule,Clay,W,,19680805
1968-1170,Taivallahti,Clay,W,,19680808
1968-1171,Bournemouth Lawn,Grass,W,,19680805
1968-1172,Llanelly,,W,,19680805
1968-1173,Providence,,W,,19680805
1968-1174,Binghamton Pros,,W,,19680810
1968-1175,Kitzbuhel,Clay,W,,19680815
1968-1176,Knokke,Clay,W,,19680811
1968-1177,Baltimore,Grass,W,,19680813
1968-1178,Moscow Intl,Clay,W,,19680812
1968-1179,Fort Worth Pros,Clay,W,,19680817
1968-1180,Viareggio,Clay,W,,19680812
1968-1181,Scheveningen,Clay,W,,19680812
1968-1182,Santander,Clay,W,,19680812
1968-1183,Istanbul,Clay,W,,19680819
1968-1184,Poertschach,Clay,W,,19680826
1968-1185,Budapest Natls,Clay,W,,19680826
1968-1186,Ankara,,W,,19680825
1968-1187,Budleigh Salterton,,W,,19680826
1968-1188,Sydney Metro,Clay,W,,19680828
1968-1189,Braunschweig,Clay,W,,19680826
1968-1190,Estoril,Clay,W,,19680827
1968-1191,Pensacola,Clay,W,,19680902
1968-1192,Brumana,Clay,W,,19680901
1968-1193,Salonika,Clay,W,,19680901
1968-1194,Mamaia,Clay,W,,19680902
1968-1195,Liege,Clay,W,,19680901
1968-1196,Kansas City,Clay,W,,19680901
1968-1198,Graz,Clay,W,,19680903
1968-1199,San Sebastian,Clay,W,,19680905
1968-1200,Ortisei,Clay,W,,19680902
1968-1201,Milan Bonfiglio,Clay,W,,19680909
1968-1202,Athens,Clay,W,,19680910
1968-1203,Belgrade,Clay,W,,19680909
1968-1204,Dallas,,W,,19680913
1968-1205,Bulawayo,,W,,19680912
1968-1206,Milan Nationals,Clay,W,,19680926
1968-1207,Paris Coupe Poree,Clay,W,,19680926
1968-1208,Natanya 2,,W,,19680926
1968-1209,La Jolla Nationals,Hard,W,,19681003
1968-1210,Midland,,W,,19681003
1968-1211,San Luis Potosi Chps,Clay,W,,19681003
1968-1212,French Nationals,,W,,19680930
1968-1213,Southport,,W,,19681003
1968-1237,Melbourne,Clay,W,,19681003
1968-1214,Corpus Christi Pros,Hard,W,,19681004
1968-1215,Launceston,Clay,W,,19681010
1968-1216,Tel Aviv,,W,,19681005
1968-1217,Barcelona,Clay,W,,19681013
1968-1218,Strathfield,Grass,W,,19681025
1968-1219,Richmond,Clay,W,,19681028
1968-1220,Auckland Hard,Clay,W,,19681028
1968-1221,Tbilisi,Carpet,W,,19681028
1968-1222,Genoa,,W,,19681101
1968-1223,Jerusalum,,W,,19681101
1968-1224,Santiago,Clay,W,,19681111
1968-1225,Haifa,,W,,19681111
1968-1226,Adelaide,Grass,W,,19681123
1968-1227,Johannesburg Transvaal Chps,Hard,W,,19681126
1968-1228,Gold Coast,Clay,W,,19681203
1968-1229,Christchurch,,W,,19681206
1968-1230,Brisbane,Grass,W,,19681207
1968-1231,Perth AUS vs USA,Grass,W,,19681213
1968-1232,Gauhati,Clay,W,,19681213
1968-1233,Calcutta,,W,,19681221
1968-1234,East London,Hard,W,,19681221
1968-1235,Auckland Chps 2,,W,,19681226
1969-W-SL-AUS-01A-1969,Australian Open,Grass,G,32,19690120
1969-W-SL-FRA-01A-1969,Roland Garros,Clay,G,64,19690526
1969-W-SL-GBR-01A-1969,Wimbledon,Grass,G,96,19690623
1969-W-SL-USA-01A-1969,US Open,Grass,G,64,19690828
1969-1001,Hobart,Grass,W,16,19690101
1969-1002,Perth,Grass,W,16,19690101
1969-1003,Melbourne,Grass,W,32,19690106
1969-1004,Sydney,Grass,W,32,19690113
1969-1005,Auckland,Grass,W,16,19690130
1969-1006,San Juan,Hard,W,25,19690402
1969-1007,Johannesburg,Hard,W,61,19690401
1969-1008,Durban,Hard,W,32,19690414
1969-1009,Monte Carlo,Clay,W,31,19690416
1969-1010,Rome,Clay,W,32,19690421
1969-1011,Bournemouth,Clay,W,50,19690428
1969-1012,Brussels,Clay,W,16,19690506
1969-1013,Bristol,Grass,W,30,19690609
1969-1014,Queen's Club,Grass,W,64,19690616
1969-1015,Dublin,Grass,W,16,19690707
1969-1016,Gstaad,Clay,W,16,19690722
1969-1017,Indianapolis,Clay,W,32,19690721
1969-1018,Toronto,Clay,W,16,19690803
1969-1019,Hamburg,Clay,W,32,19690804
1969-1020,Los Angeles,Hard,W,32,19690922
1969-1021,Las Vegas,Hard,W,8,19691009
1969-1022,Buenos Aires,Clay,W,26,19691111
1969-1023,Wembley,Carpet,W,16,19691118
1969-1024,Stockholm 2,Carpet,W,8,19691126
1969-1025,Agawam,Carpet,W,29,19690214
1969-1026,Boston,Carpet,W,16,19690219
1969-1027,Curacao,Hard,W,13,19690225
1969-1028,Caracas,Hard,W,16,19690303
1969-1029,Barranquilla,Clay,W,29,19690311
1969-1030,Pompano Beach,Clay,W,16,19690319
1969-1031,Guildford,Clay,W,50,19690505
1969-1032,Eastbourne,Grass,W,16,19690714
1969-1033,Cincinnati,Clay,W,30,19690714
1969-1034,Haverford,Grass,W,44,19690811
1969-1035,Chestnut Hill,Grass,W,57,19690816
1969-1036,Berkeley,Hard,W,30,19690930
1969-1037,Perth Scotland,Carpet,W,16,19691014
1969-1038,Stalybridge,Hard,W,16,19691021
1969-1039,Port Talbot,Carpet,W,16,19691028
1969-1040,Torquay,Carpet,W,31,19691103
1969-1041,London,Carpet,W,8,19691113
1969-1043,Port Elizabeth,Hard,W,,19681230
1969-1044,Sydney Manly,Grass,W,,19681230
1969-1045,Madras,Clay,W,,19681230
1969-1046,Hamilton,,W,,19681230
1969-1047,Auckland NZ Chps,Grass,W,,19690106
1969-1048,Bloemfontein,Hard,W,,19690105
1969-1049,Mallorca,Clay,W,,19690106
1969-1050,West Palm Beach,Clay,W,,19690106
1969-1051,New Delhi,,W,,19690106
1969-1052,Cape Town,Hard,W,,19690112
1969-1053,Amritsar,,W,,19690113
1969-1054,Paris Indoors,Carpet,W,,19690111
1969-1055,Orlando,Clay,W,,19690113
1969-1056,San Diego,Hard,W,,19690114
1969-1057,Cologne,Carpet,W,,19690120
1969-1058,Allahabad,,W,,19690120
1969-1059,Fort Lauderdale,Clay,W,,19690120
1969-1060,Helsinki,Carpet,W,,19690127
1969-1061,Jaipur,,W,,19690127
1969-1062,Miami,Clay,W,,19690127
1969-1063,Forrest Hill,Grass,W,,19690203
1969-1064,Los Angeles Metro,Hard,W,,19690203
1969-1065,USSR All Union,Carpet,W,,19690203
1969-1066,Moscow,Carpet,W,,19690211
1969-1067,Cowra,Clay,W,,19690210
1969-1068,Cowra U19,Clay,J,,19690213
1969-1069,Moscow Indoors,Carpet,W,,19690216
1969-1070,Oakland Pros,Carpet,W,,19690224
1969-1071,Portland Pros,Carpet,W,,19690227
1969-1072,Kingston,,W,,19690224
1969-1073,Lyon,Carpet,W,,19690227
1969-1074,Munich Indoors,Carpet,W,,19690227
1969-1075,Prague,Carpet,W,,19690224
1969-1076,Redcliffe,,W,,19690227
1969-1077,San Francisco,Hard,W,,19690301
1969-1078,Lodi,Carpet,W,,19690303
1969-1079,Los Angeles Pros,,W,,19690307
1969-1080,Menton,Clay,W,,19690303
1969-1081,Stockholm 1,Carpet,W,,19690303
1969-1082,Cairo,Clay,W,,19690306
1969-1083,Beaulieu,Clay,W,,19690310
1969-1084,Klamkova,Carpet,W,,19690317
1969-1085,St. Petersburg,Clay,W,,19690318
1969-1086,Phoenix,Hard,W,,19690317
1969-1087,Alexandria,Clay,W,,19690317
1969-1088,Cannes,Clay,W,,19690317
1969-1089,Nice Lawn Club,Clay,W,,19690324
1969-1090,Rome Parioli,Clay,W,,19690324
1969-1091,Monte Carlo Intl,Clay,W,,19690331
1969-1092,San Luis Potosi,Clay,W,,19690331
1969-1093,Reggio Calabria,Clay,W,,19690331
1969-1094,Southport England,Clay,W,,19690404
1969-1095,Tel Aviv Spring,,W,,19690404
